names,scores,logfoldchanges,pvals,pvals_adj
KLF6,-15.5061455,-1.0486715,3.1524327593083695e-54,1.2516241985488947e-52
INAFM1,-21.023645,-1.0495863,3.986095952884398e-98,3.6218582669601743e-96
NFIL3,-11.489101,-1.0508984,1.4965988822556213e-30,2.710800315290852e-29
RAB23,-6.915411,-1.0537399,4.665094334772065e-12,3.078184745227101e-11
UGCG,-7.913586,-1.0593905,2.5007882927802354e-15,2.0383631164064312e-14
MAFG,-7.2321906,-1.059748,4.752637659394185e-13,3.3573756679783597e-12
SINHCAF,-11.694745,-1.0687782,1.3559357387393193e-31,2.5968933744079307e-30
SLC8B1,-3.8290772,-1.0695437,0.00012862461138023003,0.0004589974060237336
BACH1,-11.3191595,-1.070324,1.054788700153484e-29,1.838450267129151e-28
ING1,-9.466984,-1.0728723,2.8804095250944958e-21,3.3108581156758093e-20
STAMBPL1,-5.235217,-1.0729643,1.6479110950760467e-07,7.616504365884336e-07
STK17A,-4.652633,-1.073114,3.277225558317287e-06,1.3622581655564267e-05
A2M,-12.514666,-1.074709,6.206852437959835e-36,1.3973233274831918e-34
ERO1A,-8.817973,-1.0755515,1.165503510414632e-18,1.1643690982018996e-17
FAM3C,-22.83352,-1.0766321,2.1307976959523047e-115,2.556311538871265e-113
ULK4,-4.114431,-1.0779986,3.881360475584629e-05,0.00014555364392405522
IGF2-1,-8.989239,-1.0803202,2.489478731092974e-19,2.573328014725087e-18
RELB,-5.7023377,-1.0804721,1.1817539949121101e-08,6.012474474205858e-08
YPEL3,-19.41703,-1.0812454,5.5402589306353025e-84,4.029847657341106e-82
MICAL2,-4.206331,-1.0842426,2.5955035795212675e-05,9.911697767572398e-05
C9orf72,-4.2952337,-1.0909764,1.745092962288372e-05,6.770511166722338e-05
DNAJB9,-13.674951,-1.0945035,1.4330380333980554e-42,4.0359535588984056e-41
PKIG,-29.982462,-1.0954434,1.661511755605675e-197,5.1736489082134914e-195
MOV10L1,-2.4556139,-1.0969427,0.014064423063746395,0.039762725292160316
MAP2K3,-3.6982987,-1.0977856,0.00021704936111244252,0.0007569958399835288
MLPH,-3.4737535,-1.0985883,0.0005132325676973315,0.0017213135844845876
MYH11,-7.825862,-1.0996302,5.041902068549166e-15,4.034831996121947e-14
HES6,-2.6406019,-1.1001769,0.008275889482771878,0.024025741172853242
ARHGDIB,-4.8418775,-1.1008965,1.2861818279452857e-06,5.5261948833872405e-06
A4GALT,-7.634555,-1.1036314,2.2660219268378987e-14,1.7342796370742526e-13
PLAUR,-9.785449,-1.1076759,1.30016384736295e-22,1.6184274463807322e-21
KIFC3,-3.1723228,-1.1084102,0.0015122482825134177,0.004808828072667165
TLE3,-3.2992325,-1.1096296,0.0009694957400692575,0.0031549595402230314
LDLR,-4.2455378,-1.109652,2.1806968234974138e-05,8.388902147360331e-05
FAM213A,-23.001186,-1.1165146,4.5355802683640724e-117,5.512918244612875e-115
PRDM1,-24.110485,-1.1177005,1.9405627837598007e-128,2.8009800222049666e-126
IL32,-10.715263,-1.1185783,8.6311473461138e-27,1.3340490039199763e-25
SDE2,-6.8384795,-1.1193185,8.003808778641557e-12,5.201912586362417e-11
CSRP1,-20.10801,-1.1195474,6.279496955815161e-90,5.0150921941356065e-88
AHR,-3.5954924,-1.1258087,0.0003237786055495628,0.001108857698417577
SPRY4,-2.7057025,-1.1289648,0.006816006121772775,0.020005504940975315
MXI1,-12.927476,-1.1312668,3.149922085699413e-38,7.704659378727963e-37
FILIP1L,-11.569828,-1.1418697,5.8599890366700785e-31,1.079055655636132e-29
ARRDC3,-16.659138,-1.1428684,2.597395059210642e-62,1.2475148921300611e-60
RUNX2,-4.092793,-1.1437194,4.2620823074618595e-05,0.00015928538268868313
FGFRL1,-3.4888449,-1.1476994,0.00048511263810174847,0.001631148573127124
SEMA6A,-3.1722307,-1.149179,0.0015127280639276757,0.004809801839792069
OSMR,-9.210914,-1.1495912,3.233609356248355e-20,3.5266830417044734e-19
GUCY1A1,-6.3511734,-1.1496743,2.136786474175125e-10,1.2490352997008065e-09
ABHD5,-8.230363,-1.1499802,1.8664699025869307e-16,1.6394763996954551e-15
CREM,-12.924254,-1.1500705,3.284641701879051e-38,8.027096603542692e-37
TUBB2B,-3.2622514,-1.150123,0.0011053104972284192,0.003572599697887938
KHDRBS3,-9.050416,-1.15144,1.4242511559456998e-19,1.4973547907709855e-18
APOC1,-5.1422944,-1.1546123,2.7140306984918195e-07,1.2324091880600325e-06
KRT18,-2.9141002,-1.1591601,0.0035671538238424964,0.01084309903698005
PHLDB3,-4.8009567,-1.159518,1.5790933763067944e-06,6.730454435187664e-06
SELENOP,-28.979792,-1.1606463,1.1828329626968022e-184,3.3110959490117656e-182
YPEL2,-6.9488764,-1.1608557,3.6820759130709086e-12,2.448208184039354e-11
GRK5,-3.8783803,-1.1619517,0.00010515427059302341,0.0003785089363481567
SLC16A3,-5.6050124,-1.1660341,2.0824028469795466e-08,1.0371968026301973e-07
PLA2G7,-5.1814957,-1.1700382,2.2011373911193738e-07,1.0087666697551052e-06
SYNJ2,-7.9407506,-1.170341,2.0096116985641497e-15,1.6477032249203634e-14
AC016831.7,-4.4996705,-1.1707071,6.805886551126e-06,2.7378652052744208e-05
PTHLH,-4.0073166,-1.172719,6.141254074716314e-05,0.0002255700121572077
HIF1A,-19.859158,-1.175862,9.183917082396704e-88,7.109326650962566e-86
ADCY1,-6.543457,-1.1784054,6.01127391199108e-11,3.6742486529115307e-10
RUNX1,-5.7512536,-1.1797457,8.858401832546882e-09,4.557981618740656e-08
CDKN1C,-22.210945,-1.182493,2.6921575289993355e-109,2.925794572594454e-107
CSRP2,-17.7362,-1.1825846,2.203384747230912e-70,1.226152640562455e-68
MIR4435-2HG,-5.8830423,-1.1847502,4.027923336595362e-09,2.1298576498200204e-08
PRKAR2B,-5.2419353,-1.1872087,1.5890111048411705e-07,7.354085629335898e-07
SPATA2L,-2.487292,-1.188246,0.012871967630056222,0.03659425922566148
BMP2,-5.4758854,-1.1914686,4.35328940454968e-08,2.1058249130439043e-07
F13A1,-7.6125913,-1.1939628,2.6865390234378322e-14,2.0481996136597702e-13
CISH,-2.7028563,-1.1940718,0.006874647460045413,0.02016907739363101
TRPC6,-3.5861366,-1.1997542,0.00033561323076794573,0.0011481112781473993
CD59,-36.08009,-1.2008988,4.6553779301127626e-285,3.486878069654459e-282
ANKRD37,-3.914474,-1.2016988,9.060152965364346e-05,0.0003278715319001595
GGT5,-10.598888,-1.202294,3.015434174007705e-26,4.526908302506801e-25
SNX9,-22.523949,-1.2049453,2.418325691970197e-112,2.769382640560747e-110
GPR137B,-10.795848,-1.2082001,3.6012140417518584e-27,5.676930872529536e-26
PLSCR1,-11.485166,-1.2124873,1.5663537494872886e-30,2.83344395950008e-29
NR4A2,-3.0577135,-1.21472,0.0022303274203948897,0.006950305161520699
FRMD4A,-5.7178745,-1.2165738,1.0786480413157167e-08,5.5060919449221697e-08
CYTOR,-6.416059,-1.2204908,1.398471363665842e-10,8.290352818895564e-10
PHC2,-23.795208,-1.2243638,3.744012651561811e-125,5.2402940713501246e-123
TRAF4,-8.046517,-1.2247161,8.518353247213368e-16,7.153609804243153e-15
IER2,-15.503102,-1.2258656,3.305367088910613e-54,1.3104669261084381e-52
WDR86,-18.232025,-1.230878,2.8747976773754253e-74,1.7281836883536913e-72
PITPNC1,-5.4132013,-1.2313613,6.190779162155672e-08,2.954961469528421e-07
RARB,-5.598905,-1.2314615,2.1570996734420152e-08,1.0730515751229325e-07
ARHGAP42,-8.785524,-1.2336732,1.5563731912735614e-18,1.5470505828466357e-17
MAML3,-6.641133,-1.2415165,3.112817638701668e-11,1.934638152530597e-10
PLK3,-5.4808965,-1.2470379,4.231757043538486e-08,2.0491819491102928e-07
EGLN3,-4.1664786,-1.2523122,3.093407393353746e-05,0.0001172583765449492
AGPAT5,-10.375347,-1.2524414,3.210440683626353e-25,4.60512125596983e-24
PHLDA2,-3.9996893,-1.2534014,6.342567265392965e-05,0.00023274836682446405
JMY,-16.18681,-1.2545663,6.248497695587401e-59,2.792977687706672e-57
DUSP1,-16.087341,-1.2572395,3.129920836012321e-58,1.3659763169828262e-56
ECE1,-21.680674,-1.2574888,3.122771379550496e-104,3.170013305548824e-102
RNF152,-9.21174,-1.2623107,3.208819373588816e-20,3.503782951153147e-19
KANSL1-AS1,-4.5245414,-1.2703123,6.052656410131436e-06,2.4458627456105643e-05
GBP2,-15.703904,-1.2704341,1.4221425121329791e-55,5.830153171411428e-54
CD68,-6.41827,-1.2707894,1.3783173685910663e-10,8.179295339564073e-10
PDLIM5,-6.9450045,-1.2708203,3.784488977319827e-12,2.5138912518807375e-11
IRF7,-5.9941363,-1.2732798,2.045699250103456e-09,1.1031808390371099e-08
KIAA0040,-5.226156,-1.2760258,1.7307035501727811e-07,7.987175268266159e-07
SH2D3C,-3.2630098,-1.2760377,0.0011023568023928662,0.0035638840486133345
GUCY1B1,-5.050198,-1.2795484,4.4135198236129397e-07,1.969912624767038e-06
AC016831.1,-3.3466072,-1.2825046,0.0008180704350179112,0.0026794924909173115
ANGPT2,-7.799551,-1.2861143,6.2127871893984465e-15,4.9362090418520396e-14
CASC15,-17.413025,-1.2865806,6.5717937293909405e-68,3.4822967423061405e-66
FZD10,-4.861289,-1.287071,1.1662386296232386e-06,5.031912057099301e-06
FOSL2,-19.671019,-1.2911938,3.8202970875032254e-86,2.8614025185399155e-84
EGR1,-15.578947,-1.2944968,1.0120807919276968e-54,4.076714387600619e-53
HTRA3,-7.8784904,-1.295205,3.3136024031790523e-15,2.678036261280288e-14
ELL,-5.724212,-1.2986691,1.0391496520607559e-08,5.312295574167078e-08
AL161421.1,-3.1715581,-1.3011357,0.001516234718481616,0.00481984546378539
NINJ1,-15.132743,-1.3041582,9.850310398894818e-52,3.634908816039575e-50
TLNRD1,-11.168171,-1.3041977,5.837074539546263e-29,9.92410102542611e-28
CNKSR2,-5.855804,-1.3064246,4.747073097527461e-09,2.4967856661943162e-08
SERTAD1,-10.241075,-1.3096505,1.2978731382308572e-24,1.800198112101689e-23
ANKH,-11.325773,-1.3114395,9.781228855879482e-30,1.7069722624873305e-28
F3,-15.532868,-1.312105,2.078707228781569e-54,8.288807687945845e-53
ITGA3,-4.6799793,-1.3156863,2.869039433365514e-06,1.1990603199646884e-05
MCC,-15.145583,-1.3174549,8.103230842168438e-52,2.9981954116023215e-50
KDM7A,-6.8789916,-1.3195957,6.0277684347982575e-12,3.945383718317528e-11
SIPA1L2,-4.542651,-1.3216587,5.555109188535876e-06,2.2540079200863063e-05
CADM4,-10.50296,-1.3249424,8.371331772636243e-26,1.2359867736551317e-24
NAMPT,-17.25198,-1.3252918,1.0812853883179714e-66,5.643250841140478e-65
ISG20,-2.9356427,-1.3253167,0.003328573586927303,0.010155759090005103
NFKBIE,-3.0593684,-1.330101,0.002218041819594484,0.0069143524124209155
STX3,-4.145394,-1.3383844,3.392304427197795e-05,0.00012808028963342302
ASPN,-5.334179,-1.3444316,9.59777479463704e-08,4.513543744846026e-07
CTGF,-11.500764,-1.3473588,1.307536011680551e-30,2.3745573716712394e-29
SLC46A3,-2.802804,-1.3491219,0.005066045566441915,0.015106016869249493
MCAM,-5.384388,-1.3523997,7.269160340526366e-08,3.4542222310872287e-07
LRRC32,-5.9040265,-1.356618,3.5473554503093133e-09,1.881130149146996e-08
CDR2L,-5.1674023,-1.3601304,2.3737027868964535e-07,1.0844448620715697e-06
DLX5,-4.203242,-1.3620601,2.6311927839970148e-05,0.00010035541649175512
SOX6,-3.7840853,-1.3704693,0.0001542749033131253,0.0005468688149803839
ZSWIM4,-4.124115,-1.374486,3.721627684390873e-05,0.00013982845447061315
GAB2,-4.4999714,-1.3750271,6.796259507902292e-06,2.7347864054377263e-05
FJX1,-18.968912,-1.3803998,3.082154912777457e-80,2.0986672997002866e-78
CSDC2,-8.818234,-1.3873204,1.1627906570157019e-18,1.1620778030247439e-17
N4BP2L1,-6.1765146,-1.3880013,6.553223389845445e-10,3.6800299858720738e-09
PLPP4,-2.6768093,-1.3897791,0.007432694569815462,0.02170519121320294
NDUFA4L2,-4.734874,-1.3986126,2.191916788810719e-06,9.233103810352858e-06
IQCD,-2.9023094,-1.4026052,0.003704223699014111,0.01123633443200285
PTGIR,-5.575729,-1.4042438,2.4649556264489055e-08,1.2211532941683683e-07
CAMK1D,-4.3497353,-1.4057614,1.3630206008788985e-05,5.335978233105935e-05
HAPLN3,-3.1784546,-1.406296,0.0014806242703269722,0.004712592213571998
USP53,-6.3847184,-1.4074918,1.717129419870218e-10,1.0109795541292403e-09
SOD2,-15.3864975,-1.4106165,2.0165609401638153e-53,7.904519566444105e-52
DUSP6,-3.7423234,-1.4129153,0.00018232659157439414,0.0006407325427721513
EGR3,-2.4729376,-1.4165361,0.013400757819788696,0.03800401161070448
SUSD6,-6.9453573,-1.4174932,3.7750346017232944e-12,2.508813763010975e-11
BCL2L11,-5.057893,-1.4180683,4.2391455707145454e-07,1.8969714387407104e-06
CYR61,-9.95305,-1.4183023,2.4457194434011e-23,3.17313777785462e-22
PLEKHG1,-5.802654,-1.4200304,6.527343887812714e-09,3.391942268197145e-08
CDH6,-4.210651,-1.422284,2.5463598823548412e-05,9.733416747544788e-05
CLEC2B,-26.170233,-1.4245862,5.800463328089112e-151,1.132029860643194e-148
SPINT2,-6.301996,-1.4257895,2.9383607068792564e-10,1.6982438012459818e-09
PTP4A3,-5.231106,-1.4275733,1.6849917813135656e-07,7.781399306039468e-07
LMO2,-12.668203,-1.4280537,8.872372506953218e-37,2.0644841249806426e-35
HS3ST3B1,-3.1788292,-1.4300048,0.0014787121995892827,0.004708128583090279
RBP1,-45.861614,-1.4458203,0.0,0.0
SOCS3,-16.114204,-1.4459194,2.0275423926531734e-58,8.918933702793237e-57
GPRC5C,-4.4005733,-1.4501843,1.0796522848201918e-05,4.2670284896209315e-05
SAT1,-31.946575,-1.4519103,6.027789313325942e-224,2.257407097840565e-221
MAP3K8,-4.958559,-1.4521006,7.101789486337649e-07,3.124494237734169e-06
SGIP1,-20.977047,-1.4523983,1.0629064424760469e-97,9.532791663540028e-96
TC2N,-5.416616,-1.4588228,6.073766180830434e-08,2.9001082386173983e-07
PDE1A,-3.2119844,-1.4635264,0.0013182154697029824,0.004219416182938179
ACTR3B,-4.339633,-1.4658378,1.4272073308039325e-05,5.5785891055810126e-05
HMGA1,-5.4224806,-1.467203,5.877764841594574e-08,2.8103950492600144e-07
AL133453.1,-9.098448,-1.4712433,9.163228371612972e-20,9.72952290660959e-19
IL4R,-2.9601545,-1.4772162,0.003074847205784055,0.009414787384144682
ZNF697,-3.1593437,-1.4805014,0.0015812484325364179,0.005016155884945255
BEX2,-6.2123623,-1.4827379,5.219386584109218e-10,2.9549511829503323e-09
PTPRE,-12.261215,-1.4902992,1.4629012075315895e-34,3.1354509794526635e-33
GFRA2,-3.487933,-1.4926132,0.00048677020661847887,0.0016363249315887805
RBM38,-2.383239,-1.4978405,0.01716104415533453,0.04792744297861391
METRNL,-11.07168,-1.5004163,1.721424698798483e-28,2.8721157542325323e-27
NR4A1,-9.377816,-1.5046467,6.7353032320429104e-21,7.599977950716823e-20
GABARAPL1,-16.819185,-1.5073403,1.765714111682796e-63,8.599865584721497e-62
SGK1,-3.4640937,-1.5096552,0.0005320214006081005,0.0017804503169970161
HSBP1L1,-8.16361,-1.5107526,3.251564923885638e-16,2.805436448805812e-15
TNFRSF11B,-8.952556,-1.5118558,3.473448883104466e-19,3.544171167064583e-18
LPL,-3.9522471,-1.5159116,7.742071398400641e-05,0.0002817544644305673
ZDHHC14,-11.65411,-1.5203719,2.186523604506307e-31,4.147510516884551e-30
SLC38A1,-3.3076918,-1.5306658,0.0009406829605257022,0.0030640746221260915
ABCA6,-12.747609,-1.5341822,3.2145377354303176e-37,7.581658235062161e-36
FAM13C,-3.9440458,-1.5386713,8.011832449449985e-05,0.00029130400507951644
ZSCAN16,-2.48638,-1.5422038,0.012905003804882442,0.03667313068547037
INSR,-17.754486,-1.5439904,1.5912193911284792e-70,8.926611940555373e-69
LGALS9,-10.9754505,-1.5512143,5.015504887753444e-28,8.214816013848179e-27
TMEM86A,-4.012926,-1.5586387,5.997064140421853e-05,0.0002206247690475386
B3GNT2,-7.419101,-1.5611322,1.1791786650918342e-13,8.677264563380245e-13
FRZB,-4.9767275,-1.5657817,6.466831569281794e-07,2.853292521565139e-06
JUNB,-25.013636,-1.5667236,4.344724169219347e-138,7.297293387974289e-136
EFHD1,-25.337265,-1.5725421,1.241555226805101e-141,2.2198206451903073e-139
CPZ,-4.4140005,-1.5736264,1.0147766833330043e-05,4.024975844455066e-05
ENPP2,-17.545109,-1.5749352,6.482895038870582e-69,3.502153415442894e-67
PLAT,-34.310688,-1.5757121,5.436754012783929e-258,3.0748727338016535e-255
C2orf27B,-2.8991222,-1.5783101,0.0037420886353039338,0.011337542620550771
LURAP1L,-4.4142985,-1.5809882,1.0133807393223403e-05,4.0200143757286025e-05
TGIF1,-22.211937,-1.5906469,2.6333842621144715e-109,2.873188112440092e-107
WNT6,-9.633171,-1.5927111,5.791399707417673e-22,6.909042621251225e-21
SERPINE2,-17.62835,-1.6044843,1.492607607868402e-69,8.142644613554532e-68
SPSB1,-13.043442,-1.6074407,6.925824442716835e-39,1.7322687074098526e-37
ARID5B,-40.46492,-1.6099154,0.0,0.0
TGFB2,-7.3554807,-1.6101924,1.902416159466055e-13,1.3792870401911166e-12
RARRES1,-20.673744,-1.6112906,5.9700312859965986e-95,5.1541270102437305e-93
UPP1,-11.117833,-1.6159756,1.0273732148650965e-28,1.7307959819791138e-27
PIM3,-17.799234,-1.616542,7.164083670832322e-71,4.060086927807283e-69
AL139393.2,-7.7604265,-1.6198354,8.464414630374114e-15,6.667831797940813e-14
VMP1,-36.131603,-1.6257292,7.237222702802485e-286,5.571254243410147e-283
CTHRC1,-18.382006,-1.6272025,1.8307219455076347e-75,1.1274399394634018e-73
CEBPB,-40.122692,-1.6289881,0.0,0.0
TRMT44,-14.854347,-1.6322806,6.520024341314458e-50,2.313565103339918e-48
PIM1,-12.772167,-1.6342291,2.345331569873364e-37,5.5838637281701496e-36
TWIST1,-29.171339,-1.6502074,4.480637358204751e-187,1.2934573240409194e-184
MAFK,-3.9975216,-1.6528692,6.400914565593064e-05,0.00023473408145597535
CKMT2,-3.754099,-1.6762121,0.0001739662077044321,0.0006129848078973842
ITPRIP,-5.8040757,-1.6896387,6.4722098586014085e-09,3.364553588659179e-08
TDO2,-3.043801,-1.6901671,0.0023360959282654036,0.0072570593498508165
KCND2,-5.30711,-1.6919887,1.1137719966615948e-07,5.211204346358733e-07
SOX4,-44.366306,-1.7025722,0.0,0.0
RIN2,-21.82184,-1.7062893,1.4395119338739411e-105,1.5054035556018313e-103
TMOD1,-12.434781,-1.7086028,1.692043965970285e-35,3.7603540039241783e-34
OSGIN2,-7.909014,-1.7102506,2.594352516674826e-15,2.1133830480484845e-14
TRPC4,-8.090634,-1.7215613,5.935499735854691e-16,5.042627350697151e-15
TTYH1,-3.9563615,-1.7290947,7.609993548362094e-05,0.00027705695113736036
TCIM,-19.353321,-1.7357675,1.911234727827086e-83,1.3829255355684602e-81
GPX3,-3.7539606,-1.7411104,0.00017406218347684277,0.0006131342185842403
TRIB1,-6.180285,-1.7467678,6.398599420849432e-10,3.5961140894341982e-09
SYNPO,-2.8303063,-1.7480141,0.004650344936592948,0.013930927383828813
FOXP1,-28.856434,-1.7487223,4.207377798837848e-183,1.1431280484234635e-180
HES4,-22.90784,-1.7587254,3.881161901358058e-116,4.676462598797212e-114
EPAS1,-12.349731,-1.7629563,4.887451633748575e-35,1.0707189496132352e-33
PTGER2,-4.1114492,-1.7751209,3.931832158357979e-05,0.00014740647267934886
ICAM1,-3.552484,-1.7770078,0.0003816123066531632,0.0012976526020781205
RASGRP2,-11.447015,-1.7988924,2.4338411867665586e-30,4.362809884143702e-29
ID4,-35.497406,-1.8003925,5.389584815602736e-276,3.6429649754828935e-273
HES1,-9.281253,-1.8124125,1.6749785785517263e-20,1.8486133551335718e-19
ISM1,-8.427286,-1.8171451,3.5377395182002995e-17,3.241037198938344e-16
LINC01615,-3.8344383,-1.8198786,0.00012585151971874152,0.0004494488615934902
DUSP5,-3.6018698,-1.8290172,0.0003159365968525424,0.0010838760718710704
BAMBI,-19.338518,-1.8373625,2.546921985506498e-83,1.8380950256338952e-81
TNFSF15,-3.0429842,-1.8392564,0.0023424457380593375,0.007275153954817709
DACT1,-15.579536,-1.8550669,1.0027902398878616e-54,4.0451711671051392e-53
MMP3,-5.0438914,-1.8552008,4.561583531620888e-07,2.0340332166019255e-06
HIGD1B,-6.8679748,-1.8642263,6.51197518851425e-12,4.2542755398230884e-11
SLC16A12,-2.7796617,-1.8657513,0.0054415568639452115,0.0161631152594334
HTR1F,-3.267637,-1.8660022,0.0010844932259273384,0.003507768530593409
RGS5,-9.70215,-1.869349,2.95211398092843e-22,3.600877409923837e-21
HOPX,-13.37956,-1.8783673,7.961720930865104e-41,2.1421667199715013e-39
GADD45G,-22.07101,-1.8866676,6.003516329038516e-108,6.399055693332477e-106
RASL11A,-8.356355,-1.8967061,6.468605247519908e-17,5.829738446325828e-16
PLD1,-9.439543,-1.9085757,3.744098593262974e-21,4.275245336427557e-20
BHLHE40,-7.6462564,-1.9097662,2.0691488326214692e-14,1.5897510839600438e-13
ADGRF5,-5.1188974,-1.9106425,3.0732702658044807e-07,1.3912044899745112e-06
LZTS1,-5.0188513,-1.9219403,5.198132008890076e-07,2.308217150494643e-06
LINC00473,-4.074984,-1.9366475,4.601749236814534e-05,0.00017157039768578124
CEBPA,-2.831894,-1.9985443,0.004627321159662094,0.013869451795123902
SPHK1,-9.860962,-2.0090783,6.145763455363007e-23,7.780609531223161e-22
DND1,-2.5468473,-2.0299146,0.010870095475680581,0.03114588047120926
ATF3,-7.129062,-2.0348227,1.0105515933235277e-12,6.965876463728649e-12
PMAIP1,-11.067065,-2.0393133,1.8123915858284907e-28,3.0184379818548657e-27
HSD11B1,-2.6203766,-2.0565155,0.008783271939215694,0.025432119449533438
ABCA9,-9.886266,-2.061663,4.775070555008965e-23,6.081412237636188e-22
TACSTD2,-2.6646101,-2.0651896,0.007707762321182294,0.02246820418711738
CSRNP1,-9.5273285,-2.0756717,1.61383197820864e-21,1.8831210784040437e-20
GREM1,-3.8041818,-2.0833867,0.00014227371978531796,0.0005057505895857512
ADAMTS5,-20.827354,-2.0939472,2.446016033352855e-96,2.1451405801363186e-94
PLXDC1,-14.74945,-2.0950792,3.1018430298667557e-49,1.0826369759029899e-47
RHOB,-34.946518,-2.097821,1.4626409186557134e-267,9.007592839712396e-265
PDLIM3,-3.4002886,-2.113658,0.0006731474636616759,0.0022245332292458887
FBXO32,-28.682432,-2.1177626,6.319500310483262e-181,1.6839645394656022e-178
SERPINB8,-4.96864,-2.1237612,6.742423456155839e-07,2.9715773098035427e-06
AL024508.2,-2.9696946,-2.1295698,0.0029809593292391156,0.00914449035767142
ADAMTS17,-3.1209903,-2.1370332,0.0018024401812570209,0.005671741199406815
TNFRSF12A,-13.506046,-2.1510837,1.440529520086313e-41,3.964388737850247e-40
CD55,-31.685415,-2.1753051,2.4678082431778708e-220,8.881866213401082e-218
GADD45A,-28.624142,-2.2016258,3.3645459662929955e-180,8.880158320369313e-178
ABHD17C,-9.666225,-2.2062905,4.1956928310847773e-22,5.0642524141050715e-21
TESC,-4.4373393,-2.223343,9.107760318210771e-06,3.628570467202057e-05
CLCF1,-9.007666,-2.2297893,2.1048989678083195e-19,2.1896796206783766e-18
TREM1,-5.3404922,-2.264299,9.269463940769562e-08,4.364333234633824e-07
RDH10,-12.209403,-2.3038914,2.7691259348117386e-34,5.885029680324978e-33
CEBPD,-35.8101,-2.3254423,7.690240414224626e-281,5.327990814985177e-278
THBS4,-2.5969486,-2.3369203,0.009405597433559766,0.027139368276109892
MMP27,-2.3916032,-2.3406737,0.016774970444752686,0.04692485082791551
GEM,-18.645832,-2.365235,1.3651371155966582e-77,8.798149973146555e-76
C11orf53,-6.80662,-2.372552,9.99183342182873e-12,6.448618528624583e-11
HEY1,-3.886422,-2.3762283,0.00010173264922349748,0.0003667642653741103
NRARP,-3.6149256,-2.3923805,0.0003004339472356202,0.0010332496872351381
CSF3R,-9.104468,-2.4062705,8.668970058005378e-20,9.225928080549273e-19
EGR2,-4.1876864,-2.4140942,2.8181223960141397e-05,0.00010707242385623781
KDR,-10.618052,-2.4249668,2.4563548144157183e-26,3.7056592799076107e-25
PIEZO2,-7.6610317,-2.4321423,1.8444542306905257e-14,1.4226373530511144e-13
CD1D,-2.5268064,-2.4379616,0.011510497527421691,0.03289917677160038
MAP3K5,-23.170128,-2.4391346,9.112990295231306e-119,1.1638170509297013e-116
INHBA,-19.294312,-2.44089,5.9958169036847186e-83,4.293593639581773e-81
DNAH11,-2.4499793,-2.4488976,0.014286438875214696,0.04034648736867674
JUP,-10.336023,-2.458557,4.842170752851097e-25,6.863993763363808e-24
IL11,-4.0058026,-2.5017927,6.180721217865152e-05,0.00022698956680452815
SNCA,-9.898266,-2.5410547,4.235566643810027e-23,5.411722378972212e-22
MMP10,-16.3717,-2.574177,3.0458583753608635e-60,1.4068312192729268e-58
ABCG1,-11.097742,-2.5927227,1.286524016104383e-28,2.154286408356542e-27
RAMP3,-9.712835,-2.6174426,2.6583756460065157e-22,3.251172298225003e-21
C11orf96,-36.97324,-2.7184684,3.0830937150210914e-299,3.051492004442125e-296
TSPAN13,-10.864324,-2.7254832,1.704821272963249e-27,2.7309660079555213e-26
IGFBP3,-36.334167,-2.7724361,4.6736666622076325e-289,3.8094507120517683e-286
CCDC71L,-35.264893,-2.8085318,2.028461269485128e-272,1.338446360981937e-269
THBS1,-26.596622,-2.8583615,7.426859826621599e-156,1.5592467149633667e-153
IER3,-26.924452,-2.8826375,1.1363236023967422e-159,2.5192748794576733e-157
LEFTY2,-15.35742,-2.8829615,3.1589796749001746e-53,1.2330254046550498e-51
STC1,-10.517821,-2.9137468,7.150816359608069e-26,1.059735688630045e-24
CXCR4,-11.109677,-2.921944,1.1256525884250506e-28,1.8940625490603173e-27
CRYGN,-10.082237,-2.9417326,6.620120132482085e-24,8.845872190524399e-23
FXYD7,-7.6384606,-2.9767308,2.1983452280162002e-14,1.6848103236729247e-13
HBEGF,-3.2380407,-2.9778917,0.0012035368153606528,0.0038751732036818604
CDKN2B,-18.152416,-3.048635,1.2287617965803524e-73,7.276212749707545e-72
HAP1,-9.801794,-3.1217341,1.1060389744011765e-22,1.3819503199990894e-21
ELOVL3,-2.5347128,-3.1626804,0.011253954935913288,0.03220578822170229
CYSLTR2,-2.4226243,-3.2170312,0.015408851165573152,0.043300090483829726
THBD,-4.6976624,-3.2280226,2.631561307953327e-06,1.102971242094836e-05
CHI3L2,-5.037557,-3.2301152,4.715113451967196e-07,2.098778334313635e-06
FST,-11.434997,-3.2761128,2.795477134416997e-30,4.9949102402384425e-29
GALNT15,-9.655816,-3.334337,4.644461087465641e-22,5.576774268498064e-21
MAFF,-17.0662,-3.3608758,2.6488935446090407e-65,1.342025352865637e-63
CEMIP,-18.361559,-3.5022805,2.6683337995675764e-75,1.6323959070069814e-73
RBP4,-5.0541377,-3.5087736,4.3233981971684197e-07,1.9318660792990716e-06
COL4A4,-8.175554,-4.0061264,2.9450795894928145e-16,2.5489378720679065e-15
DEPP1,-34.94128,-4.125677,1.7567029837217111e-267,1.0583371693017342e-264
IGFBP1,-16.434961,-4.241741,1.0749306686446028e-60,5.006647667251744e-59
SST,-4.5863876,-4.7432427,4.509812946564994e-06,1.8460922627497144e-05
